word,occurrence
624,2.3117918703974283e-06
800,4.3295212662997086e-07
a,1.716463382308575e-06
aaa,1.5353985176602692e-07
aaaaaaaarrrr,0.0
aaaaaaah,1.018378740127446e-06
aaaaaahhh,9.18684749107168e-11
aaaaah,3.568390720829484e-06
aaaaahhhh,1.8567112805567556e-10
aaaaare,1.1687634950130476e-10
aaaah,1.1085104997619057e-05
aaaaiiieeeeee,0.0
aaaargh,8.252256668583869e-07
aaah,5.405771412370087e-07
aaahhh,2.3749269988104776e-10
aaahhhh,6.254330602722956e-10
aaargh,8.767335252457543e-08
aaarrrrrgggghhhh,0.0
aah,7.009119485701376e-07
aahh,2.495195470658684e-09
aarrr,1.120557541200995e-10
abandon,2.9801135852380865e-08
abandoned,1.0659479755759097e-06
abed,3.0762440110265743e-06
aberrant,1.1049969452869843e-06
abide,1.8005554784394918e-06
abilities,1.5501159439379463e-10
ability,0.0
able,8.876195088305395e-06
abnormal,1.871816627252442e-09
aboard,1.2427216925061655e-05
aboil,5.3825133328189166e-09
abou,9.263333595299628e-08
abounds,3.0762440110265743e-06
about,2.473953145454289e-07
above,3.511860224847396e-08
abruptly,1.3935267052147538e-05
absence,1.5190585365587593e-07
absolute,1.4698548363867302e-06
absolutely,0.0
absolved,4.837753073161367e-07
absurd,1.846529453786161e-09
abuse,4.869876715218879e-08
accept,2.872488393812489e-09
acceptable,1.6652363596381112e-09
accepted,1.720990965168312e-06
accompanied,1.71627326608359e-06
accompany,7.037448952473824e-08
accomplish,4.156039804001921e-06
accomplished,3.301826986898959e-06
accord,0.0
accordance,5.954606018349296e-05
according,3.214292367825777e-09
accordingly,0.0
account,4.844581541485482e-11
accounts,2.737116847129073e-07
accurate,4.204591609777708e-06
accursed,8.668997543281875e-07
accusation,3.039482103304181e-06
accusations,4.813405615777811e-07
accuse,4.443243196874392e-05
accustomed,5.389302323237644e-06
achieve,1.3201486362959258e-05
achievement,2.2672733903164043e-05
achieving,1.1049969452869843e-06
acknowledge,1.97850728231308e-10
acknowledged,1.5098117310117233e-05
acquisition,3.2657536685292144e-05
across,3.624957196734613e-05
act,6.709519960068633e-08
acted,1.9543727125892478e-06
acting,1.2661327009482192e-05
action,0.0
actions,1.3036885161687995e-10
activate,9.213322760964759e-11
acts,3.071369135341229e-06
actually,1.0603051632251948e-08
actyou,4.781829363031953e-11
adapt,7.5932651111543234e-06
add,5.252308358194568e-07
adding,2.811958831443917e-05
addition,0.0
address,6.70744369131171e-07
addressed,2.213719915289403e-06
adjusted,4.194122550416069e-07
administrative,5.581937137321802e-05
admire,1.2434357089113888e-10
admirer,1.060496757645524e-06
admiring,1.049213925625736e-06
admit,8.717500412558366e-07
adored,2.8385312246526075e-10
advance,6.709519960068633e-08
advancement,6.851884145362419e-06
advantage,5.884147634560577e-07
advantages,0.0
adventurous,1.3549677990720711e-09
advice,4.711499637655159e-10
advise,1.720990965168312e-06
advised,0.0
advisor,0.0
advisors,0.0
afar,1.3677080321627955e-08
affair,1.3823661210166095e-09
affairs,5.66753611792592e-07
affect,4.9472978908005055e-11
affected,4.650086350466154e-07
affects,3.9658002002340713e-08
afford,0.0
aflame,1.3048977848484356e-06
afraid,6.550444209096895e-07
aft,2.212275585407042e-06
after,1.3457522882731611e-08
afterlife,2.585087474926695e-07
afternoon,1.5895724791992195e-09
again,8.109638110909145e-07
against,0.0
age,0.0
aged,3.61664133015438e-05
agent,3.848326878141961e-07
agile,1.0855067938564388e-06
aging,1.2013797659164994e-05
agitated,2.7285133023724484e-06
ago,3.2933997196060716e-10
agodaein,0.0
agree,9.056988553579613e-10
agreed,1.8135778524774878e-10
agreeing,7.366454961577062e-09
agreement,1.4487306430055469e-06
aground,6.980311752613488e-08
ah,1.0603051632251948e-08
aha,6.693479264185953e-09
ahead,1.3677080321627955e-08
ahem,1.253767991579724e-09
ahh,1.8857374391245684e-06
ahhh,4.075030298622551e-07
aho,5.98582061783759e-08
ahold,1.5213563997917845e-07
aid,2.329845651821705e-10
aided,3.296726920065662e-09
aides,2.842584724476182e-06
aiding,5.553325800065068e-06
aimee,5.6653509417081695e-09
aint,7.16117949650652e-07
air,0.0
airborne,4.204591609777708e-06
albeit,1.5353985176602692e-07
alert,2.5760915045580646e-09
alike,5.377134609574341e-08
alive,1.3068815724048832e-10
all,8.901670884142731e-07
allegiance,0.0
alliance,1.1978500484843837e-08
allied,7.011520498423352e-08
allies,3.848326878141961e-07
allo,2.031587661122103e-07
allow,1.018378740127446e-06
allowed,2.6754589981692334e-07
allowmist,0.0
allows,0.0
ally,9.474344858517724e-07
almost,0.0
alondite,0.0
alone,3.538602902608545e-07
along,5.813383187336374e-10
alongside,2.137148087058449e-05
aloof,2.145345857229586e-07
already,0.0
also,6.909461230719671e-08
altar,1.9785069639510767e-06
although,2.328027962406054e-08
altina,2.5571099897259137e-10
altogether,4.49994517111918e-06
always,8.463259268864931e-07
am,4.220580358378356e-06
amaze,7.239050120233515e-07
amazed,8.390108951061847e-07
amazing,5.097910144513662e-07
ambition,5.085363574153235e-07
ambitions,1.6677948747201298e-06
ambitious,1.1352608066950154e-08
ambush,4.7724202249810335e-06
ambushed,3.3048407281910386e-08
amiss,5.225875611358788e-06
among,6.709519960068633e-08
amongst,1.97850728231308e-10
amount,3.0990821534016e-10
amulet,4.502105849724103e-07
amuse,1.0552521325735142e-06
amusing,8.688443022037973e-06
an,2.6754589981692334e-07
ancestor,4.1941325940042516e-10
ancestors,4.104537175420031e-11
ancient,7.949711111621127e-09
and,8.603983606008114e-06
andfor,2.9230706477534343e-08
anew,0.0
angel,1.7800995715333556e-06
anger,4.771129466507596e-10
angered,0.0
angle,3.624957196734613e-05
angry,1.018378740127446e-06
animal,7.037448952473824e-08
announces,2.9208278601799974e-06
anon,4.99587746958241e-07
another,1.996340834864441e-07
anothers,0.0
answer,3.562433428783152e-07
answered,1.551849780980774e-06
answers,7.16117949650652e-07
antagonism,2.25232122829766e-06
anti,3.7697730194408143e-10
anticipation,1.716463382308575e-06
antics,8.668997543281875e-07
antsy,0.0
anxious,1.3059310617791195e-06
anxiously,2.177033807129192e-06
any,7.037448952473824e-08
anyfruit,9.804628359200151e-11
anymore,6.550444209096895e-07
anyone,5.097910144513662e-07
anyones,4.49994517111918e-06
anything,1.6765005216967669e-07
anythingespecially,0.0
anytime,6.550444209096895e-07
anyway,9.43101109669442e-07
anyway–,1.5026592713240917e-07
anywhere,6.34531222658552e-07
apart,4.813405615777811e-07
aplogies,9.213322760964759e-11
apologies,9.188584008370529e-06
apologize,1.4776936154703435e-06
apologizing,5.66807092354793e-07
apology,6.908884571998896e-08
apostle,2.0726153616124065e-06
apostles,2.35486959127229e-06
appalling,1.5895724791992195e-09
apparent,2.7011744063720757e-09
apparently,1.896727924304287e-06
appear,1.738485199687112e-09
appearance,1.987785083201743e-06
appearances,2.501314209923944e-10
appeared,1.1952055538131387e-05
appears,1.174086944956798e-05
apples,4.905413961751038e-06
apply,3.624957196734613e-05
appreciate,3.2657536685292144e-05
appreciated,1.5353985176602692e-07
appreciation,1.090587275029975e-06
appreciative,1.4487306430055469e-06
approach,7.865883139857033e-07
approached,7.865883139857033e-07
approaches,4.7623794718898444e-09
approaching,2.348115322092781e-07
appropriate,2.53587646603659e-09
appropriated,1.1610261926762178e-05
approval,0.0
approve,1.7128431431956414e-06
arcane,0.0
archer,4.9472978908005055e-11
archives,3.2584059766804785e-07
are,0.0001262825921003
area,0.0
areno,4.380373017642824e-09
arent,1.521579741847745e-07
arestill,3.0494363834066013e-09
arewe,3.214292367825777e-09
areyou,1.0603051632251948e-08
argent,2.345608490372797e-07
argg,3.2933997196060716e-10
argue,4.889143069419788e-07
arise,4.380373017642824e-09
arisen,6.709519960068633e-08
aristocrats,4.400529705890222e-06
arm,0.0
armed,4.850339621498278e-07
armies,3.562433428783152e-07
armor,2.372517194544344e-06
armored,5.0894714362925694e-08
arms,2.81111311778659e-05
army,2.032189684541663e-05
armys,1.833254626149028e-07
arose,1.2430457754817324e-05
around,5.462711760628735e-06
arr,4.548685328131797e-07
arrange,1.564520145791448e-07
arranged,4.383465304272249e-05
arrangement,5.0894714362925694e-08
arrest,2.6754589981692334e-07
arrested,0.0
arrgh,1.5190585365587593e-07
arrival,9.581493452515132e-07
arrive,4.813405615777811e-07
arrived,9.40113233127704e-07
arrives,4.82641813164264e-07
arriving,4.9472978908005055e-11
arrogance,2.842584724476182e-06
arrogant,4.383465304272249e-05
arrow,1.761353538021204e-09
arrows,3.0990821534016e-10
arrow–who,0.0
arrr,2.5760915045580646e-09
art,2.229958597776971e-09
arts,0.0
as,0.0
ascended,4.850339621498278e-07
ascension,1.120557541200995e-10
ascertain,1.7798225144360911e-06
ashamed,2.5260576080654573e-07
ashera,6.754120629448578e-10
asheras,1.204611357885632e-10
ashes,0.0
ashnard,0.0
ashnards,0.0
ashore,7.30383208491503e-08
aside,4.844581541485482e-11
ask,1.021893707502386e-06
asked,0.0
asking,1.8816657711795413e-06
asks,2.5571099897259137e-10
asleep,1.1354963243093152e-06
aspects,7.05106135137612e-05
assailants,5.857693889765869e-07
assasination,1.6635005231080413e-08
assassin,3.9293027839448765e-06
assassinated,9.263333595299628e-08
assassination,4.075030298622551e-07
assault,6.086912467812012e-10
assemble,4.4948888777707205e-09
assert,1.1616689469917675e-07
assessment,2.565222760040342e-06
assigned,0.0
assist,5.6591260033656e-07
assistance,6.255265052601544e-09
associate,0.0
assume,4.781829363031953e-11
assumed,4.851951013051803e-07
assure,1.6317598820023705e-05
assured,1.4487306430055469e-06
astrid,1.6652363596381112e-09
at,2.372517194544344e-06
atone,0.0
atop,6.829150893850055e-07
attached,1.6765005216967669e-07
attachment,1.3048977848484356e-06
attack,1.3823661210166095e-09
attacked,9.77631472443008e-10
attackers,7.448909713048125e-07
attacking,4.905413961751038e-06
attackpretty,0.0
attacks,2.031587661122103e-07
attempt,3.9658002002340713e-08
attempted,5.783936308034754e-07
attempting,1.1750776218377723e-06
attend,3.995145214048534e-06
attendant,1.1751523265957075e-06
attendants,3.3768349521778872e-06
attention,4.7623794718898444e-09
attire,1.5501159439379463e-10
attitude,3.1115173015905384e-07
attract,3.3768349521778872e-06
attracted,6.323850766420946e-07
attuned,0.0
authenticity,2.032189684541663e-05
author,7.77724216459319e-05
authority,1.1292840974874708e-06
autumns,5.64020741933291e-08
avail,6.154450977646775e-07
available,8.767335252457543e-08
avails,2.382761957164803e-07
avenge,0.0001212832450983
avenged,3.246103580067938e-07
average,3.0334678262988745e-06
avert,1.2918255379190668e-06
avoid,5.0894714362925694e-08
avoided,0.0
avoiding,7.581093788758153e-05
aw,5.860067731191521e-06
await,3.6629399744470005e-07
awaiting,2.3362880859079114e-10
awaits,5.665665474274827e-10
awake,7.239050120233515e-07
awaken,3.131463557792813e-07
awakened,2.3362880859079114e-10
awakens,2.614418663142715e-06
awakes,1.761010227596671e-07
awarded,3.039482103304181e-06
aware,6.086912467812012e-10
away,3.624957196734613e-05
awayhow,0.0
away–,5.287020354671768e-07
awe,6.749560031948931e-07
awesome,2.565222760040342e-06
awf,5.920358545630222e-09
awful,9.056988553579613e-10
awfully,1.2489078312682978e-06
awkward,0.0
aww,1.71627326608359e-06
awww,3.3219764428160653e-09
axe,8.66738702337555e-11
axes,2.842584724476182e-06
aye,1.0066337808893878e-05
b,0.0
babbling,5.6653509417081695e-09
babies,8.830335655147792e-06
baby,3.395021392488262e-11
back,1.203634989871416e-09
backed,2.7838518644784927e-06
backs,7.276871610883973e-07
backwards,2.329845651821705e-10
backwater,0.0
back–,5.553325800065068e-06
bad,4.383465304272249e-05
bade,1.3068815724048832e-10
badgering,1.7063418795260076e-07
bads,6.908884571998896e-08
bag,8.688443022037973e-06
bah,4.869876715218879e-08
bailey,1.564520145791448e-07
bait,6.154450977646775e-07
baked,3.827780128631275e-06
balance,2.7730878400689106e-07
balcony,2.9993731027389004e-06
band,9.18727620558002e-08
bandit,4.7623794718898444e-09
bandits,1.204346642680321e-07
bandits–kidnappers,0.0
banged,1.1354963243093152e-06
banish,1.0948919589282013e-06
banks,3.9658002002340713e-08
barbaric,2.7730878400689106e-07
barbarous,1.021893707502386e-06
bare,3.9514783409799755e-08
barely,8.390108951061847e-07
bargain,1.761353538021204e-09
barging,7.276871610883973e-07
barkeep,6.709519960068633e-08
barracks,7.16117949650652e-07
barring,2.177033807129192e-06
base,0.0
based,1.6694896686431094e-07
basement,4.443243196874392e-05
bashing,3.8923576070715174e-07
basic,1.09002044945683e-09
basics,2.6495063241327443e-06
bastian,2.2747564054625967e-09
bat,4.327960855334823e-06
battalion,2.9845428073382855e-10
battalions,7.77724216459319e-05
battered,9.309445751171099e-08
battle,3.0900661622581536e-05
battlefield,3.89986554182542e-06
battlefields,2.7011744063720757e-09
battles,2.7011744063720757e-09
battle–even,5.760622012740412e-10
battling,0.0
bay,1.4517361228172377e-06
be,1.6486576132592745e-05
beaks,4.289255076628251e-07
beans,8.603983606008114e-06
bear,3.492688025289681e-05
beard,3.0334678262988745e-06
bearing,1.71627326608359e-06
bears,0.0
beast,1.3048977848484356e-06
beasts,2.345608490372797e-07
beast–a,1.7782913067088122e-09
beat,0.0
beaten,0.0
beating,1.574218273162842e-05
beats,0.0
beauteous,1.018378740127446e-06
beautiful,9.33722697027406e-07
beauty,3.496687833148826e-07
became,1.2009925717393345e-06
because,2.0832252339459955e-05
become,6.996068323132931e-06
becomes,0.0
becoming,0.0
bed,4.1941325940042516e-10
been,2.7730878400689106e-07
befall,1.8168978131143372e-05
befallen,2.002801454126235e-09
befits,2.1011113985878183e-05
before,6.709519960068633e-08
beg,5.521367776317731e-09
began,0.0
begets,1.591342833080489e-06
beggars,1.0888555232213549e-06
begging,0.0
begin,5.0894714362925694e-08
beginning,0.0
begins,9.263333595299628e-08
begnion,0.0
begnions,0.0
begone,1.1978500484843837e-08
beh,4.6803888977819954e-08
behalf,1.108970930090436e-06
behave,1.8498486406315352e-06
behaved,2.565222760040342e-06
behaving,2.137148087058449e-05
behavior,0.0
behind,1.8498486406315352e-06
behold,1.2243520046695268e-08
being,1.552402289235033e-05
beings,8.432450548934157e-10
belief,1.1085104997619057e-05
believe,2.1539097901090987e-11
believed,9.931467593560227e-07
believes,1.8030795162493615e-10
believing,3.9293027839448765e-06
bell,3.81621549877309e-06
bellyaching,1.9673440672107744e-08
bellys,1.815084309519932e-09
belong,4.970129453829575e-11
belonged,2.0832252339459955e-05
belongs,2.4345926749447245e-06
beloved,1.480743856063782e-06
below,1.049213925625736e-06
belowdecks,3.400932264974177e-11
belsys,0.0
belt,9.474344858517724e-07
belts,1.1978500484843837e-08
bend,2.872488393812489e-09
beneath,1.4334370723645409e-06
beneficial,8.85776888850942e-10
benefits,1.6485984858150004e-07
benevolent,4.82641813164264e-07
beorc,4.0011765810310516e-10
beorcs,0.0
berries,2.7838518644784927e-06
berserk,4.850339621498278e-07
berserker,8.082793681296607e-07
bertram,2.260464029291143e-09
bertrams,2.6404778988298183e-11
beset,0.0
beside,1.108970930090436e-06
besides,3.1115173015905384e-07
best,2.5760915045580646e-09
bested,0.0
bet,5.385126041090871e-08
betray,6.094282043704879e-06
betrayal,1.761353538021204e-09
betrayed,0.0
betrayer,1.4784038825155225e-07
betraying,0.0
better,1.7394716087437702e-05
betterment,1.0722251534645013e-07
between,5.66753611792592e-07
beverage,3.1635975847166265e-06
bewitch,7.818503931389387e-08
bewitching,5.941197662195919e-07
beyond,1.1411512701453574e-09
beyoure,0.0
bickering,3.3493632169978585e-08
bid,4.641042642106186e-07
big,0.0
bigger,5.98582061783759e-08
biggest,1.8816657711795413e-06
bilge,3.562433428783152e-07
binds,8.390108951061847e-07
bird,1.3087441820971436e-05
birdies,4.621189962250582e-08
birdmen,7.965438815205062e-09
birds,2.4365878928400693e-09
birth,4.628284921981418e-09
biscuits,1.7203041159064011e-06
bishop,0.0
bit,6.709519960068633e-08
bite,1.8108593189936077e-06
bitten,7.949711111621127e-09
bitterness,3.301826986898959e-06
blaarrrggghhhh,0.0
blabbering,2.2165071325019882e-08
black,3.562433428783152e-07
blackened,1.2918255379190668e-06
blade,1.049213925625736e-06
blades,3.5492564075256804e-10
blame,3.0762440110265743e-06
blamed,8.390108951061847e-07
blaming,1.716463382308575e-06
blanketed,0.0
blast,4.49994517111918e-06
blasted,1.4334370723645409e-06
blaze,8.392741744955856e-07
blazes,5.665665474274827e-10
blazing,1.97850728231308e-10
bleak,2.7011744063720757e-09
bleed,7.77724216459319e-05
bleeds,3.676181779610488e-07
bless,4.6363747010502725e-08
blessed,1.984049476959626e-05
blessings,0.0
blight,3.0497914416116604e-09
blind,2.7730878400689106e-07
bliss,0.0
bloated,7.255214643464569e-07
block,1.8241466841573128e-06
blockade,5.916369536862476e-06
blocked,4.844581541485482e-11
blond,3.5621930214801978e-06
blood,7.048137304082047e-06
bloodline,5.932557960477425e-06
bloodlines,5.916369536862476e-06
bloodshed,1.2489078312682978e-06
bloodthirsty,2.0726153616124065e-06
bloody,0.0
bloom,1.3935267052147538e-05
blow,1.1354963243093152e-06
blows,0.0
blue,3.511860224847396e-08
blueblood,1.2577646000266896e-08
bluish,1.241682227828278e-06
blunder,1.021893707502386e-06
blundered,9.941989507211702e-09
blunt,9.77631472443008e-10
blunted,6.274720885812713e-07
blunter,6.064669371141917e-08
bluntness,5.818485556119412e-07
board,0.0
boarded,5.0894714362925694e-08
boast,2.398519329744886e-06
boat,1.120557541200995e-10
boats,1.2218192532600367e-05
bobber,4.110449733474297e-08
bodes,4.905413961751038e-06
bodied,2.261068539155531e-07
body,2.032189684541663e-05
bodyguard,7.010418576101074e-06
bodyguards,4.471689607044027e-07
bold,6.693479264185953e-09
bolster,1.245848321559606e-05
bolstered,2.9208278601799974e-06
bond,0.0
bonds,1.9163473598382557e-06
bone,1.090587275029975e-06
bones,3.1043378090345186e-08
bonus,4.49994517111918e-06
booger,2.328027962406054e-08
books,7.05106135137612e-05
boon,3.342327357813701e-07
booooored,5.592242467855613e-07
boor,1.0082425959012653e-07
boors,4.123242408837768e-08
boots,1.846529453786161e-09
border,1.6541258491997723e-06
borderlands,3.6629399744470005e-07
borders,5.6828839412048637e-11
bore,2.982742291351981e-10
bored,1.4671921505282626e-07
boredom,2.0826361674153305e-06
boring,1.0948919589282013e-06
born,0.0
borrow,1.2396063593769214e-05
borrowed,1.178506376042776e-08
boss,4.6779126891549616e-11
both,0.0
bother,5.252308358194568e-07
bothered,4.589024122508833e-10
bothering,3.504977771626727e-06
bothersome,1.824765237756765e-07
bottom,4.7724202249810335e-06
boulders,2.05167609919954e-06
bound,2.3117918703974283e-06
bounty,1.833254626149028e-07
bout,3.8039878491602507e-08
bow,3.487131648716169e-10
bowing,7.20980909136415e-06
