word,occurrence
20,1.2347842286430933e-07
30,5.117317232183893e-09
50,6.097487403167178e-07
a,4.3853410204519604e-07
aaaaaaaugh,0.0
aaaaaah,2.7307040613777646e-06
aaaaah,3.419583234354206e-09
aaaaalm,0.0
aaaaand,3.5136979749383903e-10
aaah,8.061861905162005e-08
aaargh,2.5395445240050666e-08
aah,5.39594354753703e-10
abandon,2.0344308131825528e-06
abilities,1.925165718508204e-09
ability,5.856913176671696e-09
able,1.8994872730271336e-10
aboard,9.199282655636409e-09
abode,6.522962951294175e-07
about,4.576786843699665e-06
above,3.7711512623772596e-09
absence,4.576786843699665e-06
absolute,2.0344308131825528e-06
absolutely,2.194584892549756e-06
absurd,1.998741097850143e-05
absurdity,1.7042251124621545e-06
abundantly,1.994051438032329e-06
abuses,4.3853410204519604e-07
accept,2.3509798978693653e-08
accepting,2.666911659616744e-06
accompany,2.082306528450317e-07
accompanying,2.6348704250267478e-06
accomplish,1.140453598225122e-07
accomplished,9.478023903497502e-09
accomplishes,3.215208077556042e-09
accord,4.19501824566737e-08
according,3.58692544624728e-10
accosted,3.4496367545128194e-09
accusations,0.0
accused,3.58692544624728e-10
accusing,1.8994872730271336e-10
achievements,4.059199823132076e-06
ack,1.3640411179949296e-05
acknowledged,7.133878966669726e-07
acquire,6.637359793726372e-11
acquired,8.766804431015184e-10
across,5.771124165221408e-07
act,1.028334734032299e-09
acting,3.142405326173048e-07
action,0.0
actions,1.2747666005452629e-06
acts,1.1945466690121974e-06
actual,0.0
actually,7.504150162374044e-11
adapt,7.317972711007315e-07
add,1.2665760823438176e-06
additional,1.2349129212907428e-06
additionally,2.1566244669202205e-07
address,3.239665876009212e-08
admirable,1.1466267664239638e-08
admire,1.1411656102716659e-10
admit,1.324392294463905e-06
admitting,1.2349129212907428e-06
adorable,1.312798845257146e-09
advance,5.39594354753703e-10
advantage,2.5215425054625483e-08
adventure,2.5215425054625483e-08
advice,6.783741444138514e-09
advisor,2.132112015260645e-06
affairs,2.3553519958863232e-08
afford,2.076638243170281e-09
aflame,7.674610023968854e-06
afraid,2.776141661797737e-07
after,7.276614712736773e-07
afterward,3.1576859446658114e-10
again,8.766804431015184e-10
against,8.73804075922635e-07
age,1.5846291671550717e-06
aged,2.460294152115239e-05
ages,1.3760476440438652e-06
agitating,4.1831408964299044e-07
ago,8.065285811653666e-08
agree,5.40856014140445e-06
agreed,1.5549840685480377e-06
ah,7.504150162374044e-11
aha,2.5395445240050666e-08
ahead,1.9161735309580766e-07
ahem,4.285158219374807e-08
ahh,3.5516070404639776e-08
ahhh,6.032443445747049e-07
ahhhh,1.3760476440438652e-06
aid,1.034710422942453e-07
aided,1.2621463998940815e-10
ailing,1.0910508819961252e-06
aim,2.723132821458307e-08
aimed,2.080363170534838e-05
aims,1.1466267664239638e-08
aint,4.017192281047244e-09
air,1.1466267664239638e-08
alas,3.780180912826836e-07
albein,8.333218011102872e-07
alike,2.949017518858454e-06
alive,5.5333052682016166e-08
all,1.2665760823438176e-06
allegiances,1.7064423946067108e-06
allies,7.133878966669726e-07
allow,1.530950785877394e-07
allowed,4.4482438681825443e-07
allowing,0.0
allows,0.0
ally,2.6348704250267478e-06
alm,1.2747666005452629e-06
almost,8.812762096965799e-08
alms,7.253296480769223e-08
alone,1.4824314247263714e-08
alone”,3.860062474814185e-07
along,6.805711560281536e-11
alongside,1.6743022417387013e-08
already,1.6490765472099157e-06
also,1.6040865105537705e-07
altar,6.674342586165948e-08
alter,1.1985379870793622e-08
although,2.281996186681568e-08
altogether,1.1712163634769456e-10
always,1.8255929307997576e-06
am,1.7258352613680472e-06
amaaaaazing,1.2621463998940815e-10
amateur,1.897284968022106e-11
amazed,0.0
amazing,2.7307040613777646e-06
ambitions,0.0
ambrosia,1.570649526172474e-07
amok,3.482396698473167e-07
among,5.39594354753703e-10
amongst,6.0529092715810865e-09
amount,3.841346546096247e-07
amused,1.700686018466513e-06
amusing,4.745006918938089e-08
an,3.548941691633445e-08
ancestors,2.020810712100029e-09
ancient,6.313548550629377e-09
and,1.3760476440438652e-06
anger,0.0
angered,1.4824314247263714e-08
angler,5.461000836248786e-07
angry,3.897202087710383e-09
animals,0.0
announce,1.145674889357906e-06
another,0.0
answer,3.350842048277514e-11
anthiese,0.0
anticipation,2.2500254743818006e-07
anxiety,3.0385960467782533e-08
anxious,1.034710422942453e-07
any,2.132112015260645e-06
anymore,3.780180912826836e-07
anyone,1.600741092033786e-07
anyones,3.9471198874707626e-07
anything,6.032443445747049e-07
anyway,3.103720091530704e-06
anywhere,2.090810403387877e-07
apart,0.0
apiece,8.937525558394555e-07
aplenty,3.841346546096247e-07
apologies,1.5470390974314797e-06
apologize,1.6646418150162434e-10
apology,1.6146748862411189e-06
apparently,0.0
appearing,4.339084827620354e-07
appears,6.805711560281536e-11
appointed,4.104576016850103e-09
appreciate,2.132112015260645e-06
appreciated,1.4181722903572337e-07
appreciation,1.0447415462522259e-07
approach,7.504150162374044e-11
approaching,1.481623137351562e-06
arc,6.487206323513295e-10
arcanist,1.878216179945768e-09
arcanists,1.1661548576097358e-09
archanea,1.3760476440438652e-06
archcantor,2.5679227841357566e-10
archer,6.637359793726372e-11
archers,3.612318096202216e-07
are,1.516325888587744e-05
area,5.856913176671696e-09
areas,6.698561164086847e-11
arent,4.339084827620354e-07
argh,4.339084827620354e-07
arguments,7.863823201503806e-09
arise,7.753825019829463e-09
arisen,1.878216179945768e-09
arm,1.872298332727951e-07
armed,1.3667746109335965e-08
armlet,3.74822987225798e-08
armor,3.482396698473167e-07
arms,6.198787849598375e-07
army,3.611365697597791e-09
aroma,7.075485780205782e-07
around,6.65058203708213e-08
arrangement,1.3978881810317034e-07
arrival,1.998741097850143e-05
arrive,2.2500254743818006e-07
arrived,4.7481683935757256e-08
arrow,1.1569325153004685e-07
artifact,1.8425363168717013e-06
artifacts,1.2451364068510884e-06
as,3.1498954200515074e-08
ascend,1.5846291671550717e-06
ascending,5.117317232183893e-09
ashore,4.880399258695434e-06
aside,0.0
ask,4.3853410204519604e-07
asked,2.460294152115239e-05
asking,1.816371597669786e-05
asks,5.117317232183893e-09
asleep,1.1661548576097358e-09
assembled,1.3760476440438652e-06
assist,1.2739688136207406e-05
assistance,0.0
assume,3.371127368012594e-07
assumed,0.0
assure,1.4431418026106256e-06
astonishing,3.457218463154277e-07
astray,2.090810403387877e-07
at,6.261180075739503e-08
atlas,1.7064423946067108e-06
atop,1.4993588052902851e-06
atrocities,7.064609967244451e-08
attack,3.675479608167276e-11
attacked,4.92546471946298e-07
attacks,2.132112015260645e-06
attain,0.0
attempt,3.94452094042208e-06
attempts,1.216957849692335e-06
attendant,0.0
attendants,6.777214728970194e-08
attended,3.0385960467782533e-08
attention,2.2569257471332093e-05
audience,2.1566244669202205e-07
augh,1.4843433476796621e-09
aura,9.478023903497502e-09
auspicious,4.0658811357729975e-08
authority,9.354939209060832e-07
avenge,0.0
