word,occurrence
10000,0.0
11,7.899092838670185e-07
15,2.5660051833256147e-05
2000,9.929364896379412e-05
220,1.481677099945955e-05
23,0.000128053263179
37th,5.650207071994373e-07
4000,4.264250492269639e-06
50000,3.0789915371087774e-07
626,2.2764631057725635e-06
640,3.4044343851746816e-06
780,2.512555234943648e-06
a,2.294113343737081e-07
aaaaaaaagghh,0.0
aaaaaaaahhh,0.0
aaaaaaah,5.7441630518795255e-09
aaaaahhh,1.7841683845609688e-10
aaaaargh,1.7085572144581726e-10
aaaanngghh,0.0
aaaargh,3.5104731566093506e-07
aaagh,7.316069366991583e-10
aaah,2.5792444853323102e-06
aaahh,1.14965732905814e-09
aaarrrrgh,0.0
aagh,1.2349971673097923e-09
aargh,2.1736360833468636e-09
abandon,1.0362039000710865e-06
abandoned,1.1528860761700343e-06
abandoning,7.570287709768309e-07
abandons,7.71222088360446e-07
abbot,1.4964825504648616e-06
abdicate,2.428345973726209e-07
abdicated,3.693933700787966e-07
abhor,1.7641462659412357e-06
abhorred,6.5828334896878e-07
abilities,6.690883355986444e-07
ability,5.607645643976866e-06
able,3.375082474121882e-06
aboard,6.343667837427347e-06
about,2.283732351315848e-06
above,3.9376002867186345e-08
abruptly,1.3947413975756718e-07
absence,0.0
absent,3.271226734113952e-07
absolute,5.837753565174353e-07
absolutely,1.5299381690425663e-08
absurd,3.2490376398186525e-08
abuse,1.9845383503707127e-05
abused,1.9575313661701622e-10
abuses,2.864781427547314e-07
abyss,2.3017480768605657e-11
accept,0.0
acceptable,2.4454272151697155e-09
acceptance,2.845227490979596e-06
accepted,5.826672793557419e-11
accepting,1.003345295202962e-06
accepts,6.7738892448687695e-06
access,0.0
accident,1.4606436411668255e-06
accompanied,3.733513341330763e-07
accompanies,2.482793770468561e-06
accompany,4.550658523783114e-08
accomplish,0.0
accomplishes,9.703049204290437e-07
accord,0.0
according,4.1260522266384213e-07
accordingly,1.6787720742286183e-05
account,4.022026432721759e-06
accounted,1.5588477963319748e-05
accurate,0.0
accusations,3.357582735930009e-07
accuse,1.3085431655781576e-05
accused,1.2210885597596645e-05
accustomed,2.933170989649625e-07
achieve,2.608806576063216e-06
ack,0.0
acknowledge,2.585513866506517e-06
acknowledged,7.086594314387185e-07
acquaintance,2.6309210988983976e-06
acquaintances,2.858005418815424e-07
acquire,1.0191073391424555e-10
acquired,2.956552759769693e-07
across,4.463912637220346e-06
act,3.212281859532595e-07
acting,1.3338056680822777e-06
action,4.589866091464501e-07
actions,1.7154266434005195e-08
actively,1.2503402922448004e-05
activities,0.0
activity,8.365563451206981e-07
acts,2.4698127390365696e-07
actually,1.3947413975756718e-07
adapt,1.0358757117501226e-06
add,5.644956363539677e-06
added,1.0358757117501226e-06
additional,0.0
address,5.682225707914767e-07
addressed,3.660041503650291e-08
addressing,2.4698127390365696e-07
admirable,1.355620224785525e-06
admire,2.9949068675705342e-06
admires,5.922694373339255e-07
admit,7.126803876644772e-07
admonished,9.868854499472946e-07
admonitions,4.6330583757026046e-07
adorable,2.184430076113131e-07
adoration,5.149396130332829e-10
adored,2.673060746019473e-05
adult,4.859124045353269e-09
advance,5.591306553469622e-06
advances,0.0
advancing,3.115643619366892e-07
advantage,8.229276920701523e-07
adversary,8.004700461583525e-08
adversity,1.5064735248415672e-06
advertise,2.19131053881938e-06
advice,2.6232584104946e-06
advise,1.833966862250236e-06
advised,1.7641462659412357e-06
advisor,1.0707332126003166e-06
advisors,5.655729904674444e-07
advocate,9.69476296859284e-06
afar,1.8157638648208518e-09
affair,3.97107835397037e-06
affairs,0.0
affect,9.726110181418335e-07
affected,1.1528081938649847e-06
affection,8.186136551557866e-07
afford,1.4415735870443313e-06
affront,7.899092838670185e-07
aflame,1.9091595595455144e-06
afoot,1.9091595595455144e-06
afraid,1.3760993692812918e-06
after,2.297084319025089e-07
afterlife,3.5066890474722004e-10
afterward,3.27738019041135e-05
afterwards,4.3450791622490217e-08
again,2.956552759769693e-07
against,6.682223661300668e-06
age,5.682225707914767e-07
agenda,1.3712881052896363e-09
agent,6.232418254512595e-06
agents,4.057446062688541e-07
ages,2.376722627559502e-06
aggression,2.2874825011953703e-09
aggressor,1.049124496148579e-06
agh,1.003345295202962e-06
aghhh,2.160168217218983e-10
aging,2.509253902189812e-05
ago,4.7974955985630176e-09
agree,6.709838351071085e-07
agreeable,2.283732351315848e-06
agreed,6.670861722568589e-07
agreeing,4.74644857149542e-06
agreement,2.112385559485119e-06
agrees,7.852459350488061e-07
aground,2.118574523137795e-06
ah,1.3947413975756718e-07
aha,6.953839056222932e-07
ahead,1.1664209878858857e-07
ahem,1.3658965002605329e-07
ahh,3.693933700787966e-07
ahhh,9.43663555119656e-08
ahhhh,6.7738892448687695e-06
ahhhhhh,1.8157638648208518e-09
ahhhhhhh,9.662894737139106e-10
ahhhhhhhhhhhhhhhhggghhhk,0.0
ahold,1.1345623874170485e-07
aid,3.7486133095399057e-07
aide,6.312745917114171e-08
aides,1.5394226435261335e-10
aim,4.217129740027303e-06
aimee,1.67153264527542e-07
aint,2.1878900128058378e-07
air,2.4873868424037936e-05
al,0.0
alas,1.0598266743377938e-10
alder,6.599678579277679e-07
alders,1.2301661399760636e-07
ale,2.0689719030997367e-06
alert,8.840999112180725e-07
align,4.348238189777476e-06
alike,4.6330583757026046e-07
alive,2.314997425401089e-07
all,5.644956363539677e-06
allay,3.000048080139095e-05
alleged,5.94833625910951e-09
allegiance,4.772459016066932e-07
alley,0.0
alleys,1.1944673519792558e-06
alleyway,3.5104731566093506e-07
alliance,2.928272166400348e-06
allied,1.305377012039699e-09
allies,6.232418254512595e-06
allocate,4.484261785364651e-06
allow,5.7441630518795255e-09
allowed,3.271226734113952e-07
allowing,3.627395257353783e-05
allows,2.673060746019473e-05
ally,0.0
almedha,0.0
almedhas,0.0
almehda,0.0
almighty,2.2874825011953703e-09
almost,1.059079186987999e-09
alondite,1.4094282105361345e-05
alone,0.0
along,1.0772708446893376e-05
alongside,6.058615082338292e-07
aloof,4.61156123357509e-10
alpea,2.3017480768605657e-11
alpeas,0.0
already,9.025858616951156e-07
also,3.986248088949651e-06
alter,0.0
alterations,7.633093464392004e-06
alternate,3.627395257353783e-05
alternative,1.48353398267409e-09
although,2.1448629422593518e-06
altina,6.22534511194317e-07
altinas,3.1994483451480707e-12
altogether,3.87286057161873e-07
always,0.0
am,5.4005781191523995e-09
amateurs,4.860845942999959e-07
amazed,1.1025164186051484e-08
amazes,1.9091595595455144e-06
amazing,1.9349303715898717e-06
amazingly,3.263178587076254e-06
ambition,9.470747033901716e-07
ambitious,2.928272166400348e-06
ambush,4.485415047383867e-07
