word,occurrence
10,9.4176574384619e-06
1000,2.484677363099763e-05
1159,5.325447011728102e-07
1174,5.061262453409654e-07
1181,5.948101298258734e-07
1185,5.655808817550679e-07
12,2.0773880805791123e-05
1400,3.5647951585815463e-06
15,0.000255370644445
18,0.0001752408694301
20,0.0002687214859179
21,0.0001457253325497
30,0.0002328576956642
40,0.0001224869157886
400,3.42476177138451e-05
5,0.0006050142447929
50,0.0001611382175178
995,2.800213729869938e-06
a,5.07843055856938e-07
aaaaaaaargh,0.0
aaaargh,3.7496405050352336e-10
aaah,1.1383191642622135e-08
aaand,1.002150600698526e-09
aaargh,6.595640725208796e-06
aah,7.509446213305182e-08
aback,1.1261833446951642e-06
abandon,7.950799900402482e-11
abandoned,6.595918694074498e-06
abandoning,1.9602282573032427e-05
abdicate,3.78630160753346e-07
abduct,2.6825920440387563e-06
abducted,1.0932957384284236e-05
abducting,1.1920604819692927e-07
abduction,5.756223293928997e-07
abhor,3.674573025591599e-07
abide,0.0001275025743234
abilities,8.96945377917291e-07
ability,9.200636617606506e-05
ablaze,0.0
able,1.2917011375179756e-07
abnormal,1.0989736147166695e-05
abnormality,2.5882291583911867e-06
abolish,2.5966545626943114e-06
abound,8.942746057982731e-07
abounds,7.676865163830371e-07
about,3.1830102398089366e-06
above,6.398692648872384e-06
abreast,1.6409868703703978e-06
abruptly,5.324427513642149e-07
abs,8.323946434529716e-07
absence,8.858937480908935e-06
absent,1.2725096644317092e-06
absentminded,8.789042439616425e-08
absolute,3.725862413261893e-08
absolutely,6.860166780597865e-07
absolutes,4.102761153035317e-07
absolve,9.8363216125108e-07
absorb,6.763153469364624e-06
absorbed,0.0
absorbing,4.200361859147961e-06
absurd,4.953302195644938e-06
absurdly,5.6146550775793e-07
abundance,1.2588470435730414e-05
abundant,2.101068985211896e-05
abuse,1.1282430807568744e-06
abyss,1.6006830730930234e-06
abyssian,0.0
academy,5.6441853594151326e-05
academys,2.3505296382897447e-10
accept,1.481670396970003e-06
acceptable,2.9128806527296547e-05
acceptance,2.7418574354669545e-05
accepted,6.876192537674797e-06
accepting,1.1240058720431987e-05
access,4.801081479399727e-07
accessible,1.539690525532933e-05
accident,3.0123898468445987e-05
accidentally,6.033883547473807e-08
acclaim,1.1460671817076217e-06
acclaimed,1.615333344489045e-06
accommodating,2.0344556310192275e-06
accompanied,2.93513195720152e-05
accompany,4.02543285235879e-05
accompanying,2.9676136500711435e-06
accomplice,1.2944183526997222e-06
accomplices,9.200636617606506e-05
accomplish,2.3288103223606532e-09
accomplished,1.112788902446482e-06
accomplishing,2.3549054071736463e-06
accordance,5.778973412816413e-05
according,3.211579235085083e-07
account,4.631491452755654e-07
accountable,4.970722516191017e-06
accounts,5.137820902746171e-05
accurate,3.292907902505249e-05
accurately,1.529971843410749e-05
accusations,3.2941937206487635e-06
accused,1.0443674964335516e-05
accusing,4.5611661844304765e-05
accustomed,6.681461536572897e-06
acheron,6.377212562885814e-10
aches,8.991184944306951e-07
achieve,5.184235436900053e-05
achieved,1.7096965976293177e-07
achievements,9.935465914168165e-06
achieving,1.549866219647811e-05
achille,1.3323770325923686e-09
acknowledge,1.3685922067452338e-06
acknowledging,3.4716836148618317e-06
acquaint,1.1996931625617435e-05
acquaintance,4.8365544125772434e-06
acquaintances,2.1802314131491585e-06
acquainted,1.3952097597211831e-05
acquire,1.824208595280652e-05
acquired,3.7003633369749874e-05
acquitted,1.6996723707052296e-06
across,3.255459920183057e-05
act,3.0155782155816276e-08
acted,0.0
acting,1.5939636214170604e-05
action,8.61879334479454e-06
actions,5.911149955863948e-06
activate,3.6502222042145144e-06
activated,1.2018287125101778e-05
active,8.592077690991573e-05
activities,0.0001683006095117
activity,0.000154604348063
actor,1.1910431976502875e-05
actors,1.6975862672552465e-05
acts,2.338623221476155e-07
actual,1.23466483159973e-06
actually,9.5934219280025e-06
adamant,2.3388012959912884e-05
adamantly,6.197619175196679e-08
add,6.420855497708544e-06
added,0.0001117967718164
addition,6.002979728236823e-07
additional,0.0001264807551342
address,3.120407527035241e-07
addressed,5.610763610093272e-06
addressing,1.2310718220760464e-05
adept,1.748119752846833e-06
adequate,5.04174267189228e-05
adherent,1.196978822690653e-06
adjacent,2.531118596380111e-05
adjust,1.2192828817205735e-05
adjusted,2.604904024337884e-05
adjusting,6.344031189655652e-06
administer,8.109177433652804e-06
admirable,5.7150144172624096e-08
admiration,5.824680702062324e-06
admire,3.892924255524122e-06
admired,1.4842757582300693e-06
admiring,2.715191152674379e-05
admit,3.481757707959332e-06
admittance,1.0558273879723856e-06
admitted,3.2885325636016207e-05
admitting,3.831801332125906e-06
adopted,9.964713938021011e-10
adoptive,1.8828337306331376e-06
adorable,3.55593815015709e-07
adore,6.620900467169121e-07
adores,2.7329696592914844e-07
adorn,7.524582099449617e-07
adrestia,0.0
adrestian,0.0
adrestias,0.0
adult,4.408951193909161e-05
adults,3.2496524618181865e-05
advance,2.780933002100028e-07
advanced,8.857802333750442e-07
advances,1.597663112988812e-05
advancing,1.5919403049338145e-05
advantage,9.078610619326354e-06
advantageous,5.145000882293971e-06
advantages,2.614522178191692e-05
adversary,3.754701901925728e-06
adversely,7.121295975593967e-06
advice,3.794566728174686e-05
advise,3.139138928531793e-07
advised,1.60695787781151e-05
advisor,2.730097423409461e-05
advocate,6.4213783046440665e-09
advocates,7.50400208744395e-06
aegir,3.7714630356233674e-10
affair,6.173216780780422e-07
affairs,8.73315100761829e-06
affect,8.708380191819742e-06
affected,6.14528463484021e-05
affection,8.442898379144025e-06
affects,1.64864905673312e-05
affiliated,7.4379793522894035e-06
afflicted,2.629510472615948e-06
affliction,1.3999148745824642e-06
afford,9.060357388079865e-07
aflame,2.626884770506877e-07
afoul,2.8454722792048414e-06
afraid,9.30497209310488e-07
after,1.8749559803836742e-05
aftermath,1.868620104232832e-06
afternoon,2.760038256383268e-05
afterward,4.941251545460546e-06
afterwards,3.346487960698141e-06
agahhhh,0.0
again,5.728578626076341e-06
against,4.182856309853378e-06
agarthans,0.0
age,4.019266467366833e-05
aged,2.3219510658236687e-05
ages,5.1096373487879986e-09
aggression,1.36681730964483e-06
agh,9.241448690744392e-09
ago,0.0001246222211921
agree,0.0
agreeable,3.3881478657349363e-06
agreeance,1.564547066762456e-09
agreed,1.835784580350719e-07
agreeing,4.266577643647907e-06
agreement,5.268688522619413e-07
agrees,1.0299921887053643e-05
ah,5.876742116015521e-06
aha,2.181082720653649e-07
ahead,5.744706294308343e-07
ahem,7.165618107762838e-08
ahh,3.7442425855260806e-06
ahhhh,8.913654101494472e-09
aid,2.6825920440387563e-06
aided,9.215188738380677e-06
aiding,8.646494859476661e-07
ailed,1.1838675959552349e-07
ailell,0.0
ailment,7.153010551519401e-07
aim,3.087641616161818e-07
aimless,4.46524084622979e-07
aims,3.96633766740706e-06
aint,3.46228603302734e-05
air,8.46083260512387e-06
airmid,1.5280203838341498e-11
airs,3.837708359242242e-06
akin,3.61843378868798e-06
alas,2.045346271188464e-05
albeit,7.259098215399717e-06
alert,8.200784805012518e-06
alexandre,3.1303233560819876e-09
alien,1.2385608697513816e-05
alight,8.090852827535855e-07
alighted,4.407906853884924e-06
align,2.5776297411539418e-06
aligned,1.8583781013603585e-07
aligning,1.0647796739249316e-06
alignment,8.533985992471571e-06
alike,1.166132102298434e-05
alive,1.6079944691682612e-06
all,3.215350116079208e-06
allayed,2.45613434515235e-07
alleged,5.866006807764279e-07
allegedly,7.849456469557481e-06
allegiance,5.223373656917829e-05
alliance,4.517514043982373e-06
alliances,4.393107974465238e-06
allied,2.297271282714064e-06
allies,3.76912095816806e-05
allow,0.0001689676674141
allowance,1.5424899511344848e-05
allowed,3.2177698244595377e-07
allowing,2.958928405860206e-05
alls,4.370064863906009e-05
ally,6.706632728337158e-11
allying,1.556976056349413e-07
almost,1.376991676806938e-06
almyra,1.824586145782181e-09
almyran,0.0
almyrans,0.0
almyras,0.0
alois,1.8893002073916423e-09
alone,1.3147297309501482e-07
along,4.049291051160253e-06
alongside,2.1975599890922127e-08
along”,1.6419592725469558e-07
aloud,5.813061457047297e-06
already,8.119532474665903e-05
alright,0.0003125493173138
also,1.011164875386328e-08
alternative,6.798524264013394e-05
although,5.739403613347349e-07
altogether,1.3953227808087832e-05
always,4.44047777364176e-06
am,2.3740488359180747e-07
amass,3.7948976967072667e-07
amassing,3.177663569431388e-07
amateur,4.605959193213494e-06
amaze,4.3836734475917184e-05
amazed,4.076041695952881e-06
amazement,2.398326787442784e-06
amazing,2.760038256383268e-05
ambition,8.397030442210962e-06
