game|chapter|speaker|text|tag
FE4|02-CrisisInAgustria|Eldigan|Lachesis, I'm leaving for Agusty. I can't rest until I've convinced King Chagall to end his foolish warmongering.|
FE4|02-CrisisInAgustria|Lachesis|Please don't do it, brother! You know as well as I that Chagall murdered his father himself. You'll only be endangering yourself for a lost cause. He won't listen to you!|
FE4|02-CrisisInAgustria|Eldigan|You mustn't say such things about your king! I, too, have heard the rumors of King Chagall's involvement, but they are just that: rumors. There remains no evidence against him. Surely, His Majesty will see reason in this matter, if I simply persuade him.|
FE4|02-CrisisInAgustria|Lachesis|But-|
FE4|02-CrisisInAgustria|Eldigan|Enough! I'll leave three of my finest knights here to defend Nordion, should the worst come to pass. Lachesis, you needn't look so sad. I will be back. I promise. I'm not about to abandon you in death.|
FE4|02-CrisisInAgustria|Lachesis|Eldie…|
FE4|02-CrisisInAgustria|Eldigan|Please, Your Majesty! Reconsider your militant ambitions. Your father before you worked so hard to build an era of peace with Grannvale. A war will only bring ruin to our people, bringing disgrace upon your good name for generations to come. I implore you: do not start a war!|
FE4|02-CrisisInAgustria|Chagall|So it's you... Eldigan of Nordion. You dastard... My father adored you, and you used his trust to undercut me at every turn. But now, my father is no more... And long live the king of all Agustria! For years you've made me play the fool, and now, I will reward you in kind. Guards! Throw this man in the dungeon!|
FE4|02-CrisisInAgustria|Eldigan|W-wait! Your Majesty, please-|
FE4|02-CrisisInAgustria|Chagall|Pfeh! Good riddance, the eyesore. Send my orders to Bordeaux at Heirhein: seize Nordion Castle! Once that nuisance is dealt with, we're clear to throw all we've got at Grannvale!|
FE4|02-CrisisInAgustria|Manfroy|Your Majesty, King Chagall... I see you've made your decision at last.|
FE4|02-CrisisInAgustria|Chagall|Manfroy? Yes, just as we agreed. Father is dead, and by my hand. ...There is no turning back now. Even so, I still don't know if we stand a chance.|
FE4|02-CrisisInAgustria|Manfroy|Remember, Grannvale still adheres to that tawdry old peace treaty with you, and their entire army is distracted in Isaach. Strike now, and you could not possibly fail.|
FE4|02-CrisisInAgustria|Chagall|You're right. The downfall of Grannvale will mark the rise of Agustria as Jugdral's new leading power! "Chagall, Emperor of the World"... I like the sound of that.|
FE4|02-CrisisInAgustria|Manfroy|Hmhmhm... We can only hope your ambition will be rewarded.|
FE4|02-CrisisInAgustria|Yves|Milady! We've received word that Lord Eldigan was arrested in Agusty!|
FE4|02-CrisisInAgustria|Lachesis|What?! You must be joking! Oh... Why didn't I try harder... I shouldn't have let him go...|
FE4|02-CrisisInAgustria|Yves|That isn't our only problem, milady. With Lord Eldigan gone, we need to be aware of Heirhein's movements. Knowing of his lordships absence, a strike from them is inevitable. After the Verdane incident, they're most likely out for revenge on us... Especially Lord Elliot.|
FE4|02-CrisisInAgustria|Lachesis|Ugh, that Elliot... I can't believe how many times I've had to tell him I'm not interested in him. Smug, self-absorbed swine like him are the absolute worst! If only more men were cut from the same cloth as Eldie... It's too bad they aren't, else perhaps someone would stand a chance to marry me. Perhaps.|
FE4|02-CrisisInAgustria|Yves|Er... Be that as it may, Lord Eldigan's Cross Knights are still dispatched to the north at Fort Silvail, well away from here. We three are all who remain. Nordion is vulnerable, and they know it. Rest assured, my brothers and I will do all we can to defend the castle, but the odds are against us. I'm sorry, milady.|
FE4|02-CrisisInAgustria|Lachesis|Very well. Thank you, Yves. But please, look after yourselves. Don't waste your lives for me. Be sure to tell Eva and Alva that I'm sorry for this.|
FE4|02-CrisisInAgustria|Yves|We are not worthy of such kind words, milady. Even so, Lord Eldigan handpicked us to defend you. Our lord gave us a task, and we will see it through. As paladins of Nordion, our lives are yours, no matter what. To our dying breaths, we live to defend you!|
FE4|02-CrisisInAgustria|Bordeaux|Let me get this straight. Eldigan ticked off the king and got himself a little prison time for his troubles? Ahahaha, that's perfect! Elliot! Lay siege to Nordion at once! Let's see some tears roll down Eldigan's Cheeks!|
FE4|02-CrisisInAgustria|Elliot|With pleasure, Father!|
FE4|02-CrisisInAgustria|Oifey|Sire, we have trouble! It appears that Lord Eldigan has been taken prisoner and Nordion is under attack. I bear a message from Lady Lachesis, pleading for aid.|
FE4|02-CrisisInAgustria|Sigurd|They've taken Eldigan?! Why... Why in the world would they treat a man so esteemed this way? Inform everybody to make ready. We ride for Nordion at once! No matter the cost, Lachesis needs us. He might never admit it, but Lachesis has always been dear to Eldigan. The loss of Lachesis would gravely wound him...|
FE4|02-CrisisInAgustria|Deirdre|Milord... You're preparing for another battle, aren't you?|
FE4|02-CrisisInAgustria|Sigurd|I'm sorry, Deirdre. I owe so much to Eldigan. I could never abandon his sister in a time like this.|
FE4|02-CrisisInAgustria|Deirdre|I thought as much. I'm not about to stop you. No... I will accompany you.|
FE4|02-CrisisInAgustria|Sigurd|What?! No, I can't allow that! I refuse to endanger you like this.|
FE4|02-CrisisInAgustria|Deirdre|Milord, do you not remember our vows? You swore to never leave my side, and... I... I am... uneasy... I have a feeling that if you and I were to part, we would never find each other again... Please, grant me this. Let me stay by your side...|
FE4|02-CrisisInAgustria|Sigurd|I'm sorry... you're right. I did promise. Very well! Let us ride together. But you mustn't leave my side.|
FE4|02-CrisisInAgustria|Deirdre|I won't.|
FE4|02-CrisisInAgustria|Holyn|Hah... Heh... Nobody here's ever bested me before. Who in the world are you, anyway? The way you fought... You were brimming with spirit! Hm... I'd wager there's something you're here to fight for, right? All I've done is chase the money for all these years... But I look at you, and suddenly it all feels so meaningless. Hey, I don't suppose you're recruiting? Maybe using my blade for something real and grander than me is just what I need.|
FE4|02-CrisisInAgustria|Knight|Sigh... Who in their right mind would want to be sent to this blasted outlook? To think that even at a time like this, I, the pride of the Agustrian ballisticians, am... Hm? Is somebody there?|
FE4|02-CrisisInAgustria|Knight|Must've been the wind...|
FE4|02-CrisisInAgustria|Beowulf|Hey, you! Wanna hire my blade? 10,000 gold. Take it or leave it. ...Right, deal. You ain't gonna be disappointed.|
FE4|02-CrisisInAgustria|Arden|...Sigh. I don't get it. No matter how hard I train or how strong I get, I'm still the butt of every joke 'round here. Maybe if I were more like Alec, with how he can attack twice... That'd be all I need to get a bit of respect, methinks... and maybe a cute lass while I'm at it... Hee hee. But I'm still just me... Back to the ol' grind, I suppose... Hang on? What's this little ring thing? Ooh, maybe it's one of those magical ones I keep hearing about. That'd be grand, wouldn't it? Let's try her on... Hm... Hwooooarh! W-what's this power I'm feeling?! IS this what Alec feels like all the time?|
FE4|02-CrisisInAgustria|Elliot|Lady Lachesis of Nordion, huh... I've been looking forward to this. She's been playing cruel games with my heart for years... But look how the tables have turned! I've an entire army behind me, against her insignificant guard. What could she possibly do? She's powerless to resist coming back to Heirhein with me! And who knows... Perhaps one day she'll admit she wants it.|
FE4|02-CrisisInAgustria|Philip|Our task is to form a defensive line. Don't let the enemy lure you from your post. Stand your ground! Understood?|
FE4|02-CrisisInAgustria|Macbeth|So, Heirhein's finally made their move... Perfect. Release the brigands on the villages, as we arranged! Under the old king, you couldn't even dare to meddle in any of his property... Yet it is the easiest thing to cheat Chagall! Strip everything of worth you find and bring it back here. Leave no stone unturned!|
FE4|02-CrisisInAgustria|Clement|Heirhein is going for Nordion's throat? Hm... who do I side with here? Let's wait and see how this unfolds. Instruct the men to remain where they are until the dust settles.|
FE4|02-CrisisInAgustria|Oifey|Heirhein is secure, sire. What are you thinking for our next move? Do we pull out?|
FE4|02-CrisisInAgustria|Sigurd|Hm. The imminent danger has passed. Nordion should be safe, but Eldigan is still being held in the capital. Furthermore...|
FE4|02-CrisisInAgustria|Oifey|Yes?|
FE4|02-CrisisInAgustria|Sigurd|I'm hearing that the frontier towns in the central forests are grappling with bandit raids. We can't afford to leave them be.|
FE4|02-CrisisInAgustria|Oifey|Agreed. It is crucial that we help the locals, that we might convince them we aren't their enemy. In that case, we must ride for the north at once. There's no time to waste. Let's go!|
FE4|02-CrisisInAgustria|Chagall|You imbecile! You turned your back on this crisis to line your own pockets, and now we've lost Heirhein! There had better be a good explanation for your behavior, Macbeth!|
FE4|02-CrisisInAgustria|Macbeth|Er, um... My humblest apologies, Your Majesty! Forgive me, I beg of you! I've already sent out the order for Waltz's sellsword unit to move in at once.|
FE4|02-CrisisInAgustria|Waltz|Hrmph. There's the order to move in. Guess we don't 'ave much of a choice now. Bet he's gonna send us in, then 'ave his men turn tail right when we need 'em. I'm stayin' put till I see how this all plays out. Oi, Beowulf, how 'bout you?|
FE4|02-CrisisInAgustria|Beowulf|Yeah, I ain't up for this at all, Waltz. That Macbeth swine really rubs me the wrong way. I'm this close to just walking off the job.|
FE4|02-CrisisInAgustria|Waltz|You're a free man, Beowulf. If a job isn't right for you, you're free to quit it. That's the funny thing about mercenaries, innit? Today's pals are tomorrow's foes.|
FE4|02-CrisisInAgustria|Beowulf|Amen to that. Hopefully we're not gonna end up enemies someday. Wouldn't have a hope in hell against you, would I?|
FE4|02-CrisisInAgustria|Waltz|Heh... Ain't met anybody in the whole world who can take me!|
FE4|02-CrisisInAgustria|Lewyn|What's going on, sir? What's that din outside?|
FE4|02-CrisisInAgustria|Man|Well, well! The bard's still here, are you? You oughta get outta here. We've got bandits headed our way.|
FE4|02-CrisisInAgustria|Lewyn|Bandits? Isn't the Agustrian army doing something about them?|
FE4|02-CrisisInAgustria|Man|The army? Hah! That's rich, boy! The army's too busy with their little civil war to deal with our problems. Clearly that's more important than our safety. Actually, that's not all... Rumor is, the Lord of Anphony himself is pullin' the bandits' strings here.|
FE4|02-CrisisInAgustria|Lewyn|Oh, you've gotta be kidding. That's it. That guy's gotta go. I'll go sort out the bandits, okay? Now, how big a reward'll be waiting here for me when I get back?|
FE4|02-CrisisInAgustria|Man|Still full of hot air, are you? Just get outta here, wise guy. Nobody here's got the time to listen to you blowing your own horn.|
FE4|02-CrisisInAgustria|Lewyn|Oh, come on! A little confidence would be nice! Eh, whatever...|
FE4|02-CrisisInAgustria|Silvia|Oi! Lewyn! Runnin' off behind my back now, are ya?|
FE4|02-CrisisInAgustria|Lewyn|Silvia?! Damn! Er... I mean... you found me!|
FE4|02-CrisisInAgustria|Silvia|Yeah, I found ya! You've had your fun with me, so you're just dumpin' me without so much as a goodbye?|
FE4|02-CrisisInAgustria|Lewyn|Hey, careful with that tongue of yours! We barely just met here a week ago! We've only been out for dinner for... What, two or three times? You're a dancer. I'm a bard... There's not much else to it.|
FE4|02-CrisisInAgustria|Silvia|But... But you called me adorable! That... That really meant a lot to me...|
FE4|02-CrisisInAgustria|Lewyn|Er... Sometimes I just say things and don't really mean them... Oh, come on! Enough with the tears! Things'll probably get more than a bit rough out there, though. Think you'll be okay?|
FE4|02-CrisisInAgustria|Silvia|Yeah! I like it rough!|
FE4|02-CrisisInAgustria|Lewyn|Geez... She was crying her eyes out just a few seconds ago. It's like she never really grew up...|
FE4|02-CrisisInAgustria|Silvia|Huh?|
FE4|02-CrisisInAgustria|Lewyn|Er, nothing! Let's get going.|
FE4|02-CrisisInAgustria|Erinys|Oh, that must be Agusty Castle! I'd say we're due for a break. Hopefully we'll be able to find a lead on Prince Lewyn's whereabouts in town.|
FE4|02-CrisisInAgustria|Waltz|Right, it's show time! Boys, you know the drill. Surrender ain't an option. Let's show 'em how real men fight!|
FE4|02-CrisisInAgustria|Oifey|Sire, we have a visitor. Lord Filat of Belhalla seeks an audience.|
FE4|02-CrisisInAgustria|Sigurd|Lord Filat, I presume? Thank you for coming.|
FE4|02-CrisisInAgustria|Filat|Lord Sigurd, the Agustrian conflict has escalated into full-scale war, I see. How does this battle look at the moment?|
FE4|02-CrisisInAgustria|Sigurd|We're faring well so far, somehow, but this hasn't been easy by any means.|
FE4|02-CrisisInAgustria|Filat|Incidentally, Lord Sigurd, I regret to say that I come bearing bad news...|
FE4|02-CrisisInAgustria|Sigurd|What's happened?|
FE4|02-CrisisInAgustria|Filat|Nasty rumors have emerged of late in the royal court... and they concern you. The rumors claim that, in concert with Quan of Leonster and Eldigan of Nordion, you are conspiring against the crown. This, it is said, is why you are harboring the prince of Isaach in your ranks.|
FE4|02-CrisisInAgustria|Sigurd|What?! That's absurd! Who in the world could've started such nonsense...|
FE4|02-CrisisInAgustria|Filat|Chancellor Reptor and Duke Langobalt.|
FE4|02-CrisisInAgustria|Sigurd|I see... I should have known, knowing their disdain for my father. Yet, to take that grudge so far...|
FE4|02-CrisisInAgustria|Filat|Those two are ruled by their envy of your father's immense power as Prince Kurth's advisor, I'd say. They likely believe a Chalphy-controlled prince will strip them of their influence once he takes the throne. Fear and jealousy dominate their lives... Don't let your guard down against them.|
FE4|02-CrisisInAgustria|Sigurd|Thank you, sir. I appreciate the warning. By the way, sir... Pray tell, how goes the Isaachian campaign? Is there an end in sight?|
FE4|02-CrisisInAgustria|Filat|It seems there is indeed, from what we've heard. We expect the triumphant return of the prince and your father any day now.|
FE4|02-CrisisInAgustria|Sigurd|Thank the gods Prince Kurth is safe. Losing him to this war would have dealt such a blow to Grannvale's future... I know my father worries so about how the Belhalla lineage would end with His Majesty's death, unmarried as he is.|
FE4|02-CrisisInAgustria|Filat|Indeed. Before the war started, we were trying to hasten him to search for a wife.|
FE4|02-CrisisInAgustria|Sigurd|If I may, is there a problem?|
FE4|02-CrisisInAgustria|Filat|Indeed... The story behind this has been well known in the royal court for a long time now. Regrettable, His Highness struggles to move on from a long-lost love.|
FE4|02-CrisisInAgustria|Sigurd|Really? Why did he never marry this person?|
FE4|02-CrisisInAgustria|Filat|Well... Perhaps I ought to tell you the complete tale. This happened some twenty years ago. Prince Kurth had an affair with the duchess of Velthomer, a truly lovely woman as I recall. Duke Victor of Velthomer was... Well, he was a philanderer of the worst degree, and had countless lovers. The prince, of course, is nothing like him. He wished only to support the duchess at first, but the two soon fell deeply in love. Victor was distraught, needless to say. He penned a letter denouncing the pair, then he took his own life. The duchess could bear to stay no longer. She fled Grannvale and was never seen again. As I recall, her name was Sigyn.|
FE4|02-CrisisInAgustria|Sigurd|...Wow. That's horrible... So she was the mother of Lord Arvis...|
FE4|02-CrisisInAgustria|Filat|Indeed. I can scarcely imagine what this was like for him... Losing both parents at only the age of seven...|
FE4|02-CrisisInAgustria|Sigurd|Mm. And yet, I feel so sorry for the prince. Not to mention, for Sigyn as well...|
FE4|02-CrisisInAgustria|Filat|Oh! My apologies. I'm sure a soldier of your caliber has better things to worry about than court gossip. Please, don't worry about the story. You have a war with Agustria to win, after all! Farewell, Lord Sigurd. We look forward to the day that you, too, return to the fatherland in triumph.|
FE4|02-CrisisInAgustria|Clement|You can't be serious! They've come as far as Anphony?! Are they just going to keep going until all Agustria is theirs? They'll have to come this way. We've no choice but to fight. Deploy the ballistae. We're all that stands between the capital and Grannvale's dogs of war!|
FE4|02-CrisisInAgustria|Erinys|King Chagall, with all due respect, may we begin already? I need to find Prince Lewyn as quickly as possible. You said you know his location. That's the only reason I'm here.|
FE4|02-CrisisInAgustria|Chagall|Apologies for the delay, knight, but I just received word of a lead for you. I trust you've noticed we're currently contending with a Grannvale invasion? They have taken Prince Lewyn captive! My scouts report that their army is arresting and executing anyone and anything which stands in their way. Your prince is being held in Evans Castle. Reports say that he is soon to face the axe.|
FE4|02-CrisisInAgustria|Erinys|No... I can't allow this! Thank you for your assistance. We'll leave to rescue him at once. Our queen, Rahna, cautioned us against clashing with other nations on our mission, but we may have no choice. Should Grannvale's troops cross our way, they'll be confronted without hesitation.|
FE4|02-CrisisInAgustria|Chagall|Oho... This is even better than I'd hoped! Best of luck on your hunt.|
FE4|02-CrisisInAgustria|Erinys|I'll be on my way, then.|
FE4|02-CrisisInAgustria|Chagall|She's gone... Pah! Stupid little girl. Ready the Agusty knights to deploy! End those pigs in a single strike!|
FE4|02-CrisisInAgustria|Sigurd|Good. Mackily is ours. That leaves the capital, Agusty…|
FE4|02-CrisisInAgustria|Oifey|Indeed, sire, but don't get too careless. We've been informed that Agusty still hosts a sizable defensive force. We ought to take the most utmost care.|
FE4|02-CrisisInAgustria|Sigurd|Mm, you're right. Who knows what Chagall has up his sleeve…|
FE4|02-CrisisInAgustria|Chagall|W-what?! Mackily has fallen too? Ugh... Zane! Your unit's our last line of defense. Take the field, immediately!|
FE4|02-CrisisInAgustria|Zane|Y-yes, sir, but-|
FE4|02-CrisisInAgustria|Chagall|Cease your whining! Get out there!|
FE4|02-CrisisInAgustria|Manfroy|Chagall... So quick to panic at the first sign of trouble, are we?|
FE4|02-CrisisInAgustria|Chagall|Y-you! Manfroy!! If it weren't for your schemes, I wouldn't be in this mess! How in the blazes will you fix this?!|
FE4|02-CrisisInAgustria|Manfroy|Heh heh... You exaggerate my role. All I did was advise the removal of the king, obstacle to your ambition as he was. All else was your choice. Can you doubt this?|
FE4|02-CrisisInAgustria|Chagall|I... Damn it all! How is Sigurd's little army even this strong? This isn't fair! Manfroy, I'm begging you... Help me. What am I supposed to do now?!|
