game,chapter,speaker,text,tag
FE11,16-TheBattleForAltea,Nyna,"You've done it, Marth. We're here. That's Altea beneath our feet- your home.",joy
FE11,16-TheBattleForAltea,Marth,"Countless days have passed since Dolhr took my kingdom from me- days I would never have lived had it not been for my sister Elice's sacrifice, and the sacrifices of so many others...",sadness
FE11,16-TheBattleForAltea,Nyna,"What became of your sister? And the rest of your family, what of them as well?",surprise
FE11,16-TheBattleForAltea,Marth,"My father, as you know, died in Gra. I last saw my mother and sister the day the castle fell. I do not know if they still live...but I hope that they do. And if the enemy has them, I will rescue them. You can be sure of that.",sadness
FE11,16-TheBattleForAltea,Malledus,"Sire, our preparations are complete. We are ready to march.",neutral
FE11,16-TheBattleForAltea,Marth,Thank you.,joy
FE11,16-TheBattleForAltea,Marth,"Alteans and friends of the League! Join me now! Help me set Altea free, and ensure today is the last battle my people must endure!",anger
FE11,16-TheBattleForAltea,Old Man,"Listen well, because this is very important. There are two villages in the northwest of Altea. The easterly village is home to a paladin named Arran while the westerly village is home to a hero named Samson. They're both fine men and warriors, but their villages have been feudin' for years. You should probably resign yourself to the fact that you'll only get one of them to join your ranks. Give it some thought: the hero to the west, or the paladin to the east?",neutral
FE11,16-TheBattleForAltea,Young Girl,"A VIP card will gain you entrance to secret shops. Where are the shops? Well, that’s the secret!",neutral
FE11,16-TheBattleForAltea,Young Man,A lad named Xane has been locked up in the eastern jail. They say he’s got some sort of amazing power. Wonder what it is.,neutral
FE11,16-TheBattleForAltea,Middle-Aged Man,"Three orbs are enshrined at the Fane of Raman, each brimming with power. What sort of power, none can say. Well, except those who have wielded it, right?",neutral
FE11,16-TheBattleForAltea,Old Woman,The Altean army! Welcome home. It’s good to see you. These years been nowt but dark days; it’s about time we had something bright to look forward to.,joy
FE11,16-TheBattleForAltea,Middle-Aged Man,"Take care when usin' a devil sword. It’s a powerful blade, to be sure- but it might just claim your life instead of your foe’s.",neutral
FE11,16-TheBattleForAltea,Young Man,"Princess Elice was prepared to die that day the castle fell. But she didn't, they say. Instead of killin' her, the Dark Pontifex Gharnef spirited her off somewhere! Oh, our poor princess... I hope she's safe.",fear
FE11,16-TheBattleForAltea,Samson,"My name is Samson. Once, I was a swordfighter of some renown...but that was then, and this is now. I'm happy enough with my life here in the village, but if you need another man, I will fight. Unfortunately, there has always been bad blood between our village and the next one over. They'll have closed the gates to you the moment they saw you come here. Guess that means the paladin Arran won't be fightin' with you. Them's the breaks.",joy
FE11,16-TheBattleForAltea,Arran,"Sire, my name is Arran. Once I was a captain to many knights... but, things change, and I came to live here in this village. If you need warriors for the coming struggle, I would be honored to fight. Unfortunately, there has always been bad blood between this village and our neighbors. No doubt they closed their gates to you as soon as they saw you come here. You won't be able to recruit the hero Samson now, I'm afraid.",joy
FE11,16-TheBattleForAltea,Xane,"Hey there, princey. Thanks for settin' me free! The name's Xane. I hail from a land few have heard of an even fewer have seen. I won't trouble you with the details. Me and my folk have the power to transform into other people. We can shape-shift, you see. When Doluna caught on, they started threatenin' me. Told me to join their army or ""face my doom."" Hah! Well, I wasn't about to waste my considerable talent on those evil coots! You, on the other hand...You've got character. Say, why don't we team up? I do owe you for savin' my hide. And I think you'll find my talents are...quite considerable.",joy
FE11,16-TheBattleForAltea,Hollstadt,"Well done, rabble. Anyone else would be dead by now. A shame you must end your campaign right here, before your own gates!",anger
FE11,16-TheBattleForAltea,Hollstadt,Rrgh! General Camus... The rest... is in your... hands...,anger
FE11,16-TheBattleForAltea,Malledus,"Well done, sire! The enemy has ceased their resistance. Victory is ours!",joy
FE11,16-TheBattleForAltea,Nyna,"Bravo, Marth. On behalf of House Archanea, I wish to extend my heartfelt congratulations.",joy
FE11,16-TheBattleForAltea,Marth,"Thank you, Nyna. But it's still too soon to celebrate. We haven't freed the castle yet.",joy
FE11,16-TheBattleForAltea,Malledus,"Sire, your soldiers have assembled for the castle raid. Perhaps you could say a few words first...",neutral
FE11,16-TheBattleForAltea,Marth,"Altean warriors... Brave comrades. The road has been long, but at last we have driven Dolhr from my homeland. There are not words to express my gratitude to you all. You gave Altea back to me. Thank you... Thank you. ...An army of foes still haunt my castle. I mean to kick them out. Ready, my friends? Let's send these varlets scurrying!",joy
FE11,02-ThePiratesOfGalder,Ogma,"Prince Marth, I am Ogma, a mercenary of Talys. The king has bid me and my three men join your army. Cavalry has arrived from the west, flying Grust’s standard. They mean to take your life, sire. Be careful.",neutral
FE11,02-ThePiratesOfGalder,Young Man,A pirate callin’ himself Darros wants to talk to your prince. Says he’s washed his hands of pillagin’ and plunderin’ and wants to fight for the good of all. Hah! Right… And I’m a farmer who’s been sworn off rain…,anger
FE11,02-ThePiratesOfGalder,Young Man,Curates gain experience whenever they use their staves.,neutral
FE11,02-ThePiratesOfGalder,Middle-Aged Man,"Hammers smash right through heavy armor. You should pick one up, when you get the chance.",neutral
FE11,02-ThePiratesOfGalder,Old Man,"Oh! Mighty prince of Altea! Please, will you save Sister Lena? She’s gone up into the Ghoul’s Teeth to tend to the sick there. We warned her, I swear we did… Lena is our angel. If something befell her, I- No, I won’t think of it. Take this gold: we’ve 5000 pieces. Just promise you’ll use it to bring her home to us unharmed.",fear
FE11,02-ThePiratesOfGalder,Darros,"Ahoy, Prince Marth, I be Darros, a simple man o’ the sea. I’ve had me fill o’ the piratin’ life, and now I be lookin’ t’start anew. What say ye? Make me yer matey, and I swear t’pull me load.",anger
FE11,02-ThePiratesOfGalder,Caeda,"Castor?! It is you, isn’t it? Must even good men like you betray Talys now?",anger
FE11,02-ThePiratesOfGalder,Castor,"Princess Caeda? Oh…I’m sorry, but me mother’s sick, and the medicine don’t buy itself, see…",sadness
FE11,02-ThePiratesOfGalder,Caeda,"So you agreed to fight for the pirates in exchange for coin…All right then. If it’s gold you need, take mine. Here, this is all I have. Take it, and go to your mother’s side.",neutral
FE11,02-ThePiratesOfGalder,Castor,"But Princess…I betrayed you! …Ach, I’ve been a fool! Forgive me, Princess. Let me fight for you now. Me life is yours.",anger
FE11,02-ThePiratesOfGalder,Caeda,Ogma!,joy
FE11,02-ThePiratesOfGalder,Ogma,Princess...,neutral
FE11,02-ThePiratesOfGalder,Caeda,I never got to thank you for coming along with us. There's no swordsman I trust more. I've seen your strength.,joy
FE11,02-ThePiratesOfGalder,Ogma,"You don't need to thank me, Princess. I'm just doing my job. Speaking of which, your father would flay me if you came to any harm. Do me a favor, and leave the dangerous fighting to me and my men.",sadness
FE11,02-ThePiratesOfGalder,Caeda,"I don't need protecting, Ogma. ...I've got another job for you. Protect Marth for me.",neutral
FE11,02-ThePiratesOfGalder,Ogma,"But, Princess...",neutral
FE11,02-ThePiratesOfGalder,Caeda,"He's very important to me. And the world... But mostly to me. So do as I ask, Ogma. Keep him safe. That's my first and last request.",neutral
FE11,02-ThePiratesOfGalder,Ogma,Very well. How could I say no to you?,surprise
FE11,02-ThePiratesOfGalder,Caeda,"Thank you, Ogma. I knew you'd understand. All right, I have to go. But I hope we get to talk like this more. You're a good listener.",joy
FE11,02-ThePiratesOfGalder,Ogma,...Princess,joy
FE11,02-ThePiratesOfGalder,Caeda,Yes?,neutral
FE11,02-ThePiratesOfGalder,Ogma,"You keep yourself safe, too. Marth would grieve if anything befell you.",joy
FE11,02-ThePiratesOfGalder,Caeda,"Fair enough. Thank you, Ogma. You're very kind.",joy
FE11,02-ThePiratesOfGalder,Castor,"Prince Marth, I am Castor of Talys. I wish to add my bow to your strength.",neutral
FE11,02-ThePiratesOfGalder,Marth,Of course. Caeda told me about you.,neutral
FE11,02-ThePiratesOfGalder,Castor,"You know, she’s always been very kind to me, sire, even before I left Talys. And look how I’ve repaid her…",neutral
FE11,02-ThePiratesOfGalder,Marth,"Castor, you can still show her your heart is true. Let the battles to come be what defines you!",anger
FE11,02-ThePiratesOfGalder,Gomer,"The gall of ye, defyin' me crew! I'll put an axe square between yer eyes! Ye ain't leaving here alive. I swear it on the rickety peg leg o'Shanty Pete!",anger
FE11,02-ThePiratesOfGalder,Gomer,"Augh... Fiends, ye be...",anger
FE11,02-ThePiratesOfGalder,Villager,"You have our gratitude, sire, for finally chasin’ those pirates away. Now, as I hear it, you plan to march on to Aurelis…That’ll take you right up through the Ghoul’s Teeth. With all due respect, sire, you’re taking a great risk crossin’ those mountains that’s Soothsire territory. The Soothsires are fearsome bandits, always raidin’ the villages and harryin’ what travelers dare pass by. And the swordsman with ’em- goes by the name o’ Navarre- he’s a terror with a blade, so they say. If you go up there, keep your wits about you- or you won’t come back down.",joy
FE11,01-MarthEmbarks,Jagen,Sire! You've a visitor from the castle. It's Princess Caeda!,neutral
FE11,01-MarthEmbarks,Marth,"Caeda, what is it? You look white as a sheet!",surprise
FE11,01-MarthEmbarks,Caeda,"Marth, come quickly! It’s the castle... Galdr's pirates attacked from out of nowhere... They stormed the gates and cut down everyone in their path! I fear for my father's life...",fear
FE11,01-MarthEmbarks,Marth,"Steady, Caeda. You did well to come find us. Altea's bravest knights aren't about to hand Talys to that flock of seafowl. Come, we'll make for the castle now!",fear
FE11,01-MarthEmbarks,Old Man,"Villages will keep their gates open for Prince Marth, but he must be quick – if a thief reaches a village before the prince does, there may not be any more village left to visit.",neutral
FE11,01-MarthEmbarks,Young Man,I hear you need a high weapon level to wield the strongest weapons. Another thing: Keep your fliers away from those enemy archers!,neutral
FE11,01-MarthEmbarks,Young Man,"A knight belongs on the front lines, if you ask me. That thick armor can take a lot of abuse, so they should be up front protecting the other units.",neutral
FE11,01-MarthEmbarks,Teenage Boy,"Galder? That's the harbor town west of Talys out beyond the water. These days, a pirate by the name of Gomer calls the shots there. The whole town's at the mercy of his crew.",neutral
FE11,01-MarthEmbarks,Old Woman,A man of the staff by the name of Wrys lives in the village south of the castle. He was hopin' to meet your prince.,neutral
FE11,01-MarthEmbarks,Old Man,"Prince Marth! 'Tis good you stopped by. The villagers have collected 10,000 gold pieces. If it please you, use the money to arm your warriors, and rid our land of those pirates.",joy
FE11,01-MarthEmbarks,Wrys,"I am Wrys, a humble curate. I cannot fight, but this staff I carry can heal your wounded. Take me with you, and you'll be very glad you did.",joy
FE11,01-MarthEmbarks,Gazzak,"The might of Altea, ye say, now? Har! Ye sprogs look t’be a mite short o’mighty t’me.",anger
FE11,01-MarthEmbarks,Gazzak,"Rrgh... Ye'll pay, dog...",anger
FE11,01-MarthEmbarks,Talys King,"Ah, Prince Marth! You have saved us in our hour of need. Please accept my thanks. Lad, I believe you are ready. If you wish to seek out allies in Aurelis, I will give you what soldiers I can to see you arrive there safely. Captain Ogma is a fine swordsman, brave and true. I know he and his fighters will serve you well. Another thing...During your travels, you are certain to meet many who despise Dolhr. Some may be hiding in villages; other may have been captured or forced to fight against their will or better judgment. It falls upon you to find these individuals and win them over your cause. Understood, lad? Then go! The time has come! Be patient, steady, strong: I know you will do great things.",anger
FE11,20x-LairOfFire,Larissa,Have the villagers given up struggling yet?,neutral
FE11,20x-LairOfFire,Enemy Soldier,"With that ogre on the loose? Hardly, sir. All of our soldiers together still can’t contain him. The other villagers have fled into the caverns, out of reach.",fear
FE11,20x-LairOfFire,Larissa,"What? Grr, enough of this! The League will be here soon. Take your positions! We’ll deal with them first and cut that giant down to size later.",anger
FE11,20x-LairOfFire,Old Woman,"Ymir, you’re hurt!",anger
FE11,20x-LairOfFire,Ymir,Am I? I hardly feel it.,neutral
FE11,20x-LairOfFire,Old Man,Why would you try to take on an entire army just for our sake?,neutral
FE11,20x-LairOfFire,Ymir,Because you treat me like a human being. Do I need another reason?,neutral
FE11,20x-LairOfFire,Old Woman,Ymir... thank you.,joy
FE11,20x-LairOfFire,Ymir,"I’ll be standing guard outside the cavern. Nobody will hurt you, I swear it.",anger
FE11,20x-LairOfFire,Marth,Who are you? You don’t seem to be one of Grust’s soldiers.,surprise
FE11,20x-LairOfFire,Ymir,"You just keep your distance. I’m not letting anyone near the villagers in here, and that includes you!",neutral
FE11,20x-LairOfFire,Marth,"You wrong me, sir. I’m here to rout the last of Grust’s army. To save you.",neutral
FE11,20x-LairOfFire,Ymir,"Yeah? Well, they said the same thing when they led us down here. And look where that got us. I’m not fallin’ for the same lies twice!",anger
FE11,20x-LairOfFire,Marth,"I speak the truth. But, if my word is not good enough, so be it. Stand aside and watch us fight. Let the battle prove I mean what I say. Agreed? Either way, you are in danger here. Take the villagers and hide until this is over.",neutral
FE11,20x-LairOfFire,Ymir,"...So I’m supposed to just sit here, when I could be fightin’?",neutral
FE11,20x-LairOfFire,Marth,Just give me a chance to prove I’m here to protect you.,neutral
FE11,20x-LairOfFire,Ymir,"...Fine. I’ll stay out of it. For now. But if I find you’re lyin’ to me, I’ll split you right down the middle!",anger
FE11,20x-LairOfFire,Ymir,The villagers are countin’ on me. I won’t let you through!,anger
FE11,20x-LairOfFire,Ymir,Rrgh... I’m sorry... I tried...,sadness
FE11,20x-LairOfFire,Larissa,We’ll never surrender to you Akaneian rabble! Long live Grust!,anger
FE11,20x-LairOfFire,Larissa,Rebel... scum...,anger
FE11,20x-LairOfFire,Old Man,"Prince Marth, thank you. Those soldiers told us they’d protect us when they led us down here... but they were just using us as leverage, hostages to keep you at bay! If you hadn’t shown up, they might have just killed us outright in the end...",joy
FE11,20x-LairOfFire,Ymir,"Prince Marth, sorry I doubted you.",sadness
FE11,20x-LairOfFire,Marth,"Well, at least we’ve cleared up the misunderstanding.",neutral
FE11,20x-LairOfFire,Ymir,"Since you came to the villagers’ rescue, how ’bout I help you out as a way of sayin’ thanks?",joy
FE11,20x-LairOfFire,Marth,You mean... join our army?,surprise
