game|chapter|speaker|text|tag
FE13|08-TheGrimleal|Chrom|I'd like to believe it's our cunning that got us this far without being spotted... But we've seen far too little of the Plegian Guard. Where are they? Whatever trap Gangrel has planned, he is in no hurry to spring it.|
FE13|08-TheGrimleal|Frederick|Milord, our scouts report some manner of engagement downfield.|
FE13|08-TheGrimleal|Chrom|Understood. Get everyone ready to move.|
FE13|08-TheGrimleal|Frederick|These desert sands are certain to bog down our units, milord. Only mages and fliers will likely be able to proceed unhindered.|
FE13|08-TheGrimleal|Chrom|Good point. I'll keep it in mind. Robin, let's discuss strategy.|
FE13|08-TheGrimleal|Nowi|*Huff, huff* Have... Have I lost him?|
FE13|08-TheGrimleal|Gregor|Wait, I say! Why you no comprehending, wee one?|
FE13|08-TheGrimleal|Nowi|AUGH! GET AWAY! Everyone just leave me ALONE!|
FE13|08-TheGrimleal|Gregor|Please, be keeping down with the voice! You give away position! Very bad!|
FE13|08-TheGrimleal|Nowi|My throat is dry, my shoes are full of sand, and some big weirdo is trying to KILL ME!|
FE13|08-TheGrimleal|Gregor|Oy, you break Gregor's heart! Why you treat like villain?|
FE13|08-TheGrimleal|Chrom|You there! Fiend! Keep your hands off that maiden!|
FE13|08-TheGrimleal|Gregor|Who is fiend? ...You mean Gregor? No, friend! You have idea wrong!|
FE13|08-TheGrimleal|Lissa|Yeah, right! ...Creep!|
FE13|08-TheGrimleal|Gregor|This day has been nothing but insults and punches to groin. And all for doing good deed! ...Listen, friend! Gregor only want to—|
FE13|08-TheGrimleal|Chalard|Gotcha, you slippery scamp! Prepare for a dose of Grima's wrath.|
FE13|08-TheGrimleal|Gregor|Oy, this is most terrible! Do you see now? They make with the catching of us!|
FE13|08-TheGrimleal|Chrom|Why are you all after the girl?|
FE13|08-TheGrimleal|Gregor|All? What is this "all"? Gregor is not one of "all"! Look close! Maybe you not see from so far? Gregor have innocent-baby face!|
FE13|08-TheGrimleal|Chrom|Hmm…|
FE13|08-TheGrimleal|Lissa|Well…|
FE13|08-TheGrimleal|Robin|Yeah... Not sure "innocent baby" is how I'd describe it…|
FE13|08-TheGrimleal|Gregor|Gah! Never be minding! Gregor is not enemy! You must believe!|
FE13|08-TheGrimleal|Chrom|...This is making my head hurt. We'll sort him out later. Right now, we need to protect the girl.|
FE13|08-TheGrimleal|Nowi|Y-you're going to help me?|
FE13|08-TheGrimleal|Chrom|We'll do everything in our power to keep you safe. Just hold on until we can reach you, and we'll drive them off!|
FE13|08-TheGrimleal|Chrom|We need to warn these villages of the danger. But who to send? Best if it's someone who can move swiftly through the sands...|
FE13|08-TheGrimleal|Nowi|GET AWAY FROM ME!|
FE13|08-TheGrimleal|Robin|What in blazes?! The girl is a dragon!|
FE13|08-TheGrimleal|Chrom|By the gods, she's a manakete... I never thought I'd see one.|
FE13|08-TheGrimleal|Robin|Hmm... Perhaps she doesn't need our help so much as we could use hers...|
FE13|08-TheGrimleal|Nowi|Nngh... That h-hurts! I have to get to...safety...|
FE13|08-TheGrimleal|Chalard|Ha ha! You dare defy Grima, god of annihilation?|
FE13|08-TheGrimleal|Chalard|Master Grima...my life force...is yours...|
FE13|08-TheGrimleal|Elder|Gods praise ye, good people! Gods praise ye one and all! We lives in constant fear of what the Grimleal will do to us, so we does! 'Ere! Take this staff with me blessings! It can fetch distant comrades to safety. Be sure to place it in the hands o' one gifted in spells or the like. Magic folk be able to reach the farthest with it!|
FE13|08-TheGrimleal|Villager|You have our thanks for the warning. Please, take this. It's my family's treasure. I would offer more, if only I could. A fellow with enough experience could use it to grow even stronger.|
